	query_id_x	subject_id_x	percentage_identity_x	percentage_identity_y	query_coverage_x	query_coverage_y	subject_coverage_x	subject_coverage_y	bitscore_x	bitscore_y	Evalue_x	Evalue_y
1758	gi|50121248|ref|YP_050415.1|	gi|261821561|ref|YP_003259667.1|	96.49	96.49	99.4186046511628	100.0	100.0	99.4186046511628	685.0	685.0	0.0	0.0
1759	gi|50121249|ref|YP_050416.1|	gi|261821560|ref|YP_003259666.1|	97.89	97.89	100.0	100.0	100.0	100.0	672.0	672.0	0.0	0.0
1760	gi|50121250|ref|YP_050417.1|	gi|261821559|ref|YP_003259665.1|	97.68	97.68	100.0	100.0	100.0	100.0	596.0	596.0	0.0	0.0
1761	gi|50121251|ref|YP_050418.1|	gi|261821558|ref|YP_003259664.1|	99.35	99.35	100.0	100.0	100.0	100.0	605.0	605.0	0.0	0.0
1762	gi|50121252|ref|YP_050419.1|	gi|261821557|ref|YP_003259663.1|	92.11	92.11	100.0	100.0	100.0	100.0	1017.0	1040.0	0.0	0.0
1763	gi|50121253|ref|YP_050420.1|	gi|261821556|ref|YP_003259662.1|	95.11	95.11	100.0	95.68345323741008	95.68345323741008	100.0	1061.0	1061.0	0.0	0.0
1764	gi|50121254|ref|YP_050421.1|	gi|261821555|ref|YP_003259661.1|	98.21	98.21	100.11223344556677	100.0	100.0	100.11223344556677	1818.0	1818.0	0.0	0.0
1765	gi|50121255|ref|YP_050422.1|	gi|261821554|ref|YP_003259660.1|	97.97	97.97	99.4949494949495	98.00995024875621	98.00995024875621	99.4949494949495	399.0	399.0	1.9999999999999992e-143	1.9999999999999992e-143
1766	gi|50121256|ref|YP_050423.1|	gi|261821553|ref|YP_003259659.1|	95.56	95.56	100.0	100.0	100.0	100.0	261.0	261.0	4.999999999999999e-91	4.999999999999999e-91
1767	gi|50121257|ref|YP_050424.1|	gi|261821552|ref|YP_003259658.1|	98.68	98.68	100.0	100.0	100.0	100.0	612.0	612.0	0.0	0.0
1768	gi|50121258|ref|YP_050425.1|	gi|261821551|ref|YP_003259657.1|	95.27	95.27	100.0	100.0	100.0	100.0	639.0	639.0	0.0	0.0
1769	gi|50121259|ref|YP_050426.1|	gi|261821550|ref|YP_003259656.1|	93.05	93.05	100.33222591362126	99.66996699669967	99.66996699669967	100.33222591362126	575.0	575.0	0.0	0.0
1770	gi|50121260|ref|YP_050427.1|	gi|261821549|ref|YP_003259655.1|	91.61	91.61	100.0	100.0	100.0	100.0	308.0	308.0	5.999999999999998e-109	5.999999999999998e-109
1771	gi|50121261|ref|YP_050428.1|	gi|261821548|ref|YP_003259654.1|	99.29	99.29	100.0	100.0	100.0	100.0	581.0	581.0	0.0	0.0
1772	gi|50121262|ref|YP_050429.1|	gi|261821542|ref|YP_003259648.1|	98.55	98.55	99.51923076923077	99.51923076923077	99.51923076923077	99.51923076923077	409.0	409.0	7.999999999999998e-147	7.999999999999998e-147
1773	gi|50121263|ref|YP_050430.1|	gi|261821541|ref|YP_003259647.1|	95.88	95.88	99.6268656716418	98.16176470588235	98.16176470588235	99.6268656716418	543.0	543.0	0.0	0.0
1774	gi|50121264|ref|YP_050431.1|	gi|261821540|ref|YP_003259646.1|	96.91	96.91	101.04166666666667	100.0	100.0	101.04166666666667	189.0	189.0	4.999999999999999e-64	4.999999999999999e-64
1775	gi|50121265|ref|YP_050432.1|	gi|261821539|ref|YP_003259645.1|	98.28	98.28	100.0	100.0	100.0	100.0	1303.0	1303.0	0.0	0.0
1776	gi|50121266|ref|YP_050433.1|	gi|261821538|ref|YP_003259644.1|	94.54	94.54	100.0	100.0	100.0	100.0	365.0	365.0	9.999999999999997e-131	9.999999999999997e-131
1777	gi|50121267|ref|YP_050434.1|	gi|261821537|ref|YP_003259643.1|	96.92	96.92	100.0	100.0	100.0	100.0	1229.0	1229.0	0.0	0.0
1778	gi|50121268|ref|YP_050435.1|	gi|261821536|ref|YP_003259642.1|	97.05	97.05	100.0	94.16666666666667	94.16666666666667	100.0	682.0	682.0	0.0	0.0
1779	gi|50121269|ref|YP_050436.1|	gi|261821535|ref|YP_003259641.1|	84.04	84.04	99.06976744186046	99.06976744186046	99.06976744186046	99.06976744186046	373.0	373.0	9.999999999999998e-133	9.999999999999998e-133
1780	gi|50121270|ref|YP_050437.1|	gi|261821534|ref|YP_003259640.1|	94.44	94.44	100.0	97.82608695652173	97.82608695652173	100.0	179.0	179.0	2e-60	2e-60
1781	gi|50121271|ref|YP_050438.1|	gi|261821533|ref|YP_003259639.1|	95.68	95.68	100.0	100.0	100.0	100.0	284.0	284.0	4.999999999999999e-100	5.999999999999998e-100
1782	gi|50121272|ref|YP_050439.1|	gi|261821532|ref|YP_003259638.1|	98.49	98.49	99.10179640718563	100.0	100.0	99.10179640718563	672.0	672.0	0.0	0.0
1783	gi|50121273|ref|YP_050440.1|	gi|261821531|ref|YP_003259637.1|	93.43	93.43	100.0	100.0	100.0	100.0	568.0	568.0	0.0	0.0
1784	gi|50121274|ref|YP_050441.1|	gi|261821530|ref|YP_003259636.1|	93.64	93.64	100.0	100.0	100.0	100.0	550.0	550.0	0.0	0.0
1785	gi|50121275|ref|YP_050442.1|	gi|261821529|ref|YP_003259635.1|	97.19	97.19	100.0	100.0	100.0	100.0	494.0	494.0	1.999999999999999e-179	1.999999999999999e-179
1786	gi|50121276|ref|YP_050443.1|	gi|261821528|ref|YP_003259634.1|	98.91	98.91	100.0	100.0	100.0	100.0	1330.0	1330.0	0.0	0.0
1787	gi|50121277|ref|YP_050444.1|	gi|261821527|ref|YP_003259633.1|	97.17	97.17	100.0	100.0	100.0	100.0	863.0	863.0	0.0	0.0
1788	gi|50121278|ref|YP_050445.1|	gi|261821525|ref|YP_003259631.1|	96.24	96.24	100.0	100.0	100.0	100.0	758.0	758.0	0.0	0.0
1789	gi|50121279|ref|YP_050446.1|	gi|261821524|ref|YP_003259630.1|	95.2	95.2	100.0	100.0	100.0	100.0	822.0	822.0	0.0	0.0
1790	gi|50121280|ref|YP_050447.1|	gi|261821523|ref|YP_003259629.1|	93.56	93.56	100.0	100.0	100.0	100.0	598.0	598.0	0.0	0.0
1791	gi|50121281|ref|YP_050448.1|	gi|261821522|ref|YP_003259628.1|	100.0	100.0	100.0	100.0	100.0	100.0	193.0	193.0	2e-65	2e-65
1792	gi|50121282|ref|YP_050449.1|	gi|261821521|ref|YP_003259627.1|	98.43	98.43	100.0	100.0	100.0	100.0	865.0	865.0	0.0	0.0
1793	gi|50121283|ref|YP_050450.1|	gi|261821520|ref|YP_003259626.1|	85.87	85.87	100.0	100.0	100.0	100.0	139.0	139.0	1e-44	2.9999999999999997e-44
1794	gi|50121284|ref|YP_050451.1|	gi|261821519|ref|YP_003259625.1|	90.34	90.34	100.0	100.0	100.0	100.0	277.0	277.0	3.9999999999999996e-97	3.9999999999999996e-97
1795	gi|50121285|ref|YP_050452.1|	gi|261821518|ref|YP_003259624.1|	92.09	92.09	100.0	100.0	100.0	100.0	342.0	342.0	7.999999999999999e-122	7.999999999999999e-122
1796	gi|50121286|ref|YP_050453.1|	gi|261821517|ref|YP_003259623.1|	97.66	97.66	100.0	100.0	100.0	100.0	598.0	598.0	0.0	0.0
1797	gi|50121287|ref|YP_050454.1|	gi|261821516|ref|YP_003259622.1|	98.83	98.83	99.61013645224172	98.45857418111753	98.45857418111753	99.61013645224172	1062.0	1062.0	0.0	0.0
1798	gi|50121288|ref|YP_050455.1|	gi|261821515|ref|YP_003259621.1|	99.16	99.16	100.0	100.0	100.0	100.0	486.0	486.0	2.9999999999999993e-176	2.9999999999999993e-176
1799	gi|50121289|ref|YP_050456.1|	gi|261821514|ref|YP_003259620.1|	94.49	94.49	100.0	100.0	100.0	100.0	1016.0	1016.0	0.0	0.0
1800	gi|50121290|ref|YP_050457.1|	gi|261821513|ref|YP_003259619.1|	96.59	96.59	100.0	100.0	100.0	100.0	346.0	346.0	2.9999999999999995e-123	2.9999999999999995e-123
1801	gi|50121291|ref|YP_050458.1|	gi|261821512|ref|YP_003259618.1|	100.0	100.0	100.0	100.0	100.0	100.0	134.0	134.0	5e-43	5e-43
1802	gi|50121293|ref|YP_050460.1|	gi|261821510|ref|YP_003259616.1|	97.97	97.97	100.0	100.0	100.0	100.0	304.0	304.0	8.999999999999998e-108	9.999999999999999e-108
1803	gi|50121294|ref|YP_050461.1|	gi|261821509|ref|YP_003259615.1|	99.08	99.08	100.0	100.0	100.0	100.0	447.0	447.0	9.999999999999998e-162	9.999999999999998e-162
1804	gi|50121295|ref|YP_050462.1|	gi|261821508|ref|YP_003259614.1|	96.47	96.47	89.47368421052632	100.0	100.0	89.47368421052632	167.0	167.0	1e-55	1e-55
1805	gi|50121296|ref|YP_050463.1|	gi|261821507|ref|YP_003259613.1|	93.42	93.42	100.0	100.0	100.0	100.0	436.0	436.0	4.999999999999998e-157	4.999999999999998e-157
1806	gi|50121297|ref|YP_050464.1|	gi|261821506|ref|YP_003259612.1|	97.78	97.78	100.0	100.0	100.0	100.0	532.0	532.0	0.0	0.0
1807	gi|50121298|ref|YP_050465.1|	gi|261821505|ref|YP_003259611.1|	98.88	98.88	100.0	100.0	100.0	100.0	179.0	179.0	2.9999999999999996e-60	2.9999999999999996e-60
1808	gi|50121299|ref|YP_050466.1|	gi|261821503|ref|YP_003259609.1|	95.45	95.45	100.0	100.0	100.0	100.0	739.0	739.0	0.0	0.0
1809	gi|50121300|ref|YP_050467.1|	gi|261821502|ref|YP_003259608.1|	97.5	97.5	100.0	98.07692307692308	98.07692307692308	100.0	1139.0	1139.0	0.0	0.0
1810	gi|50121301|ref|YP_050468.1|	gi|261821501|ref|YP_003259607.1|	93.37	91.84	98.98989898989899	94.68599033816425	94.68599033816425	98.98989898989899	340.0	314.0	4.9999999999999994e-120	7e-110
1811	gi|50121302|ref|YP_050469.1|	gi|261821500|ref|YP_003259606.1|	93.13	93.13	100.0	100.0	100.0	100.0	442.0	442.0	1.9999999999999992e-159	1.9999999999999992e-159
1812	gi|50121303|ref|YP_050470.1|	gi|261821499|ref|YP_003259605.1|	98.12	98.12	100.0	100.0	100.0	100.0	1286.0	1286.0	0.0	0.0
1813	gi|50121304|ref|YP_050471.1|	gi|261821498|ref|YP_003259604.1|	92.98	92.98	100.0	100.0	100.0	100.0	220.0	220.0	1e-75	1e-75
1814	gi|50121305|ref|YP_050472.1|	gi|261821497|ref|YP_003259603.1|	88.75	90.0	102.56410256410257	100.0	100.0	102.56410256410257	115.0	123.0	1e-35	2e-38
1815	gi|50121306|ref|YP_050473.1|	gi|261821496|ref|YP_003259602.1|	89.26	89.26	100.0	101.68067226890756	101.68067226890756	100.0	892.0	892.0	0.0	0.0
1816	gi|50121307|ref|YP_050474.1|	gi|261821495|ref|YP_003259601.1|	96.88	96.88	100.0	97.46192893401015	97.46192893401015	100.0	380.0	380.0	3.999999999999999e-136	3.999999999999999e-136
1817	gi|50121308|ref|YP_050475.1|	gi|261821494|ref|YP_003259600.1|	96.92	96.92	100.0	100.0	100.0	100.0	917.0	917.0	0.0	0.0
1818	gi|50121312|ref|YP_050479.1|	gi|261821491|ref|YP_003259597.1|	96.14	96.14	100.0	100.0	100.0	100.0	1003.0	1003.0	0.0	0.0
1819	gi|50121313|ref|YP_050480.1|	gi|261821490|ref|YP_003259596.1|	94.72	94.72	100.0	100.0	100.0	100.0	605.0	601.0	0.0	0.0
1820	gi|50121314|ref|YP_050481.1|	gi|261821489|ref|YP_003259595.1|	99.25	99.25	100.0	100.0	100.0	100.0	514.0	514.0	0.0	0.0
1821	gi|50121315|ref|YP_050482.1|	gi|261821488|ref|YP_003259594.1|	98.93	98.93	100.0	100.0	100.0	100.0	563.0	563.0	0.0	0.0
1822	gi|50121316|ref|YP_050483.1|	gi|261821487|ref|YP_003259593.1|	90.13	90.13	100.0	100.0	100.0	100.0	280.0	280.0	8.999999999999997e-98	8.999999999999997e-98
1823	gi|50121317|ref|YP_050484.1|	gi|261821486|ref|YP_003259592.1|	95.19	95.19	100.0	98.42105263157895	98.42105263157895	100.0	357.0	357.0	1.9999999999999992e-127	1.9999999999999992e-127
1824	gi|50121318|ref|YP_050485.1|	gi|261821485|ref|YP_003259591.1|	91.58	91.58	98.91304347826087	98.91304347826087	98.91304347826087	98.91304347826087	535.0	535.0	0.0	0.0
1825	gi|50121319|ref|YP_050486.1|	gi|261821484|ref|YP_003259590.1|	100.0	100.0	100.0	100.0	100.0	100.0	139.0	139.0	2.9999999999999995e-45	2.9999999999999995e-45
1826	gi|50121320|ref|YP_050487.1|	gi|261821482|ref|YP_003259588.1|	96.71	96.71	100.0	100.0	100.0	100.0	606.0	606.0	0.0	0.0
1827	gi|50121321|ref|YP_050488.1|	gi|261821481|ref|YP_003259587.1|	96.62	96.62	100.0	100.0	100.0	100.0	589.0	589.0	0.0	0.0
1828	gi|50121322|ref|YP_050489.1|	gi|261821480|ref|YP_003259586.1|	98.61	98.61	100.0	100.0	100.0	100.0	557.0	557.0	0.0	0.0
1829	gi|50121323|ref|YP_050490.1|	gi|261821479|ref|YP_003259585.1|	95.79	95.79	100.0	100.0	100.0	100.0	525.0	525.0	0.0	0.0
1830	gi|50121324|ref|YP_050491.1|	gi|261821478|ref|YP_003259584.1|	95.79	95.79	99.65034965034965	99.65034965034965	99.65034965034965	99.65034965034965	569.0	569.0	0.0	0.0
1831	gi|50121325|ref|YP_050492.1|	gi|261821477|ref|YP_003259583.1|	92.31	92.31	100.0	100.0	100.0	100.0	346.0	346.0	3.9999999999999996e-123	3.9999999999999996e-123
1832	gi|50121326|ref|YP_050493.1|	gi|261821476|ref|YP_003259582.1|	92.76	92.76	100.0	100.0	100.0	100.0	421.0	421.0	1.9999999999999995e-151	1.9999999999999995e-151
1833	gi|50121327|ref|YP_050494.1|	gi|261821475|ref|YP_003259581.1|	94.55	94.55	99.09909909909909	100.0	100.0	99.09909909909909	213.0	213.0	4.999999999999999e-73	4.999999999999999e-73
1834	gi|50121328|ref|YP_050495.1|	gi|261821474|ref|YP_003259580.1|	96.76	96.76	100.0	100.0	100.0	100.0	567.0	567.0	0.0	0.0
1835	gi|50121329|ref|YP_050496.1|	gi|261821473|ref|YP_003259579.1|	99.21	99.21	100.0	100.0	100.0	100.0	514.0	514.0	0.0	0.0
1836	gi|50121330|ref|YP_050497.1|	gi|261821472|ref|YP_003259578.1|	95.03	95.03	100.0	100.0	100.0	100.0	1083.0	1083.0	0.0	0.0
1837	gi|50121331|ref|YP_050498.1|	gi|261821471|ref|YP_003259577.1|	97.97	97.97	100.0	100.0	100.0	100.0	584.0	584.0	0.0	0.0
1838	gi|50121332|ref|YP_050499.1|	gi|261821470|ref|YP_003259576.1|	96.01	96.01	100.0	100.0	100.0	100.0	594.0	594.0	0.0	0.0
1839	gi|50121333|ref|YP_050500.1|	gi|261821469|ref|YP_003259575.1|	97.87	97.87	100.0	100.0	100.0	100.0	762.0	762.0	0.0	0.0
1840	gi|50121334|ref|YP_050501.1|	gi|261821468|ref|YP_003259574.1|	98.37	98.37	100.0	100.0	100.0	100.0	876.0	876.0	0.0	0.0
1841	gi|50121335|ref|YP_050502.1|	gi|261821467|ref|YP_003259573.1|	81.67	81.67	100.84033613445378	100.0	100.0	100.84033613445378	398.0	398.0	7.999999999999997e-142	8.999999999999999e-142
1842	gi|50121336|ref|YP_050503.1|	gi|261821466|ref|YP_003259572.1|	91.54	91.54	99.6875	100.31446540880503	100.31446540880503	99.6875	600.0	600.0	0.0	0.0
1843	gi|50121337|ref|YP_050504.1|	gi|261821465|ref|YP_003259571.1|	95.81	95.81	100.0	100.0	100.0	100.0	379.0	379.0	9.999999999999997e-136	9.999999999999997e-136
1844	gi|50121338|ref|YP_050505.1|	gi|261821464|ref|YP_003259570.1|	98.92	98.92	100.0	100.0	100.0	100.0	909.0	909.0	0.0	0.0
1845	gi|50121339|ref|YP_050506.1|	gi|261821463|ref|YP_003259569.1|	90.0	90.0	100.91743119266054	100.0	100.0	100.91743119266054	206.0	186.0	3.9999999999999993e-70	4e-62
1846	gi|50121340|ref|YP_050507.1|	gi|261821462|ref|YP_003259568.1|	96.72	96.72	100.0	100.0	100.0	100.0	554.0	554.0	0.0	0.0
1847	gi|50121341|ref|YP_050508.1|	gi|261821461|ref|YP_003259567.1|	96.56	96.56	98.64406779661017	97.6510067114094	97.6510067114094	98.64406779661017	550.0	550.0	0.0	0.0
1848	gi|50121342|ref|YP_050509.1|	gi|261821460|ref|YP_003259566.1|	95.98	95.98	100.0	100.0	100.0	100.0	1124.0	1124.0	0.0	0.0
1849	gi|50121343|ref|YP_050510.1|	gi|261821459|ref|YP_003259565.1|	83.87	83.87	84.35374149659864	99.2	99.2	84.35374149659864	221.0	221.0	4e-75	2.9999999999999994e-75
1850	gi|50121344|ref|YP_050511.1|	gi|261821457|ref|YP_003259563.1|	98.98	98.98	100.0	100.0	100.0	100.0	195.0	195.0	1.9999999999999997e-66	2.999999999999999e-66
1851	gi|50121345|ref|YP_050512.1|	gi|261821456|ref|YP_003259562.1|	96.98	96.98	100.0	100.0	100.0	100.0	1583.0	1583.0	0.0	0.0
1852	gi|50121346|ref|YP_050513.1|	gi|261821455|ref|YP_003259561.1|	99.39	99.39	100.0	100.0	100.0	100.0	674.0	674.0	0.0	0.0
1853	gi|50121347|ref|YP_050514.1|	gi|261821454|ref|YP_003259560.1|	100.0	100.0	100.0	100.0	100.0	100.0	225.0	225.0	2e-77	2e-77
1854	gi|50121348|ref|YP_050515.1|	gi|261821453|ref|YP_003259559.1|	100.0	100.0	100.0	100.0	100.0	100.0	128.0	128.0	5e-41	5e-41
1855	gi|50121349|ref|YP_050516.1|	gi|261821452|ref|YP_003259558.1|	100.0	100.0	100.0	100.0	100.0	100.0	361.0	361.0	4.9999999999999983e-129	4.9999999999999983e-129
1856	gi|50121350|ref|YP_050517.1|	gi|261821451|ref|YP_003259557.1|	98.75	98.75	100.0	100.0	100.0	100.0	1335.0	1335.0	0.0	0.0
1857	gi|50121351|ref|YP_050518.1|	gi|261821450|ref|YP_003259556.1|	96.48	96.48	99.12663755458516	98.0561555075594	98.0561555075594	99.12663755458516	870.0	870.0	0.0	0.0
1858	gi|50121352|ref|YP_050519.1|	gi|261821449|ref|YP_003259555.1|	93.1	93.1	100.0	100.0	100.0	100.0	105.0	104.0	3.9999999999999995e-31	6e-31
1859	gi|50121353|ref|YP_050520.1|	gi|261821448|ref|YP_003259554.1|	96.2	96.2	100.0	100.0	100.0	100.0	525.0	525.0	0.0	0.0
1860	gi|50121354|ref|YP_050521.1|	gi|261821447|ref|YP_003259553.1|	98.97	98.97	100.0	100.0	100.0	100.0	808.0	808.0	0.0	0.0
1861	gi|50121355|ref|YP_050522.1|	gi|261821446|ref|YP_003259552.1|	97.61	97.61	100.0	100.0	100.0	100.0	582.0	582.0	0.0	0.0
1862	gi|50121356|ref|YP_050523.1|	gi|261821445|ref|YP_003259551.1|	85.82	85.82	100.0	100.0	100.0	100.0	501.0	501.0	0.0	0.0
1863	gi|50121357|ref|YP_050524.1|	gi|261821444|ref|YP_003259550.1|	97.75	97.75	99.7752808988764	99.7752808988764	99.7752808988764	99.7752808988764	913.0	913.0	0.0	0.0
1864	gi|50121358|ref|YP_050525.1|	gi|261821443|ref|YP_003259549.1|	95.82	95.82	100.0	100.0	100.0	100.0	759.0	780.0	0.0	0.0
1865	gi|50121359|ref|YP_050526.1|	gi|261821442|ref|YP_003259548.1|	96.39	96.39	100.0	100.0	100.0	100.0	504.0	504.0	0.0	0.0
1866	gi|50121360|ref|YP_050527.1|	gi|261821441|ref|YP_003259547.1|	96.9	96.9	100.17241379310344	100.0	100.0	100.17241379310344	1151.0	1151.0	0.0	0.0
1867	gi|50121361|ref|YP_050528.1|	gi|261821440|ref|YP_003259546.1|	95.71	95.71	100.0	100.0	100.0	100.0	1435.0	1435.0	0.0	0.0
1868	gi|50121362|ref|YP_050529.1|	gi|261821439|ref|YP_003259545.1|	88.24	88.24	79.4392523364486	100.0	100.0	79.4392523364486	160.0	160.0	1e-52	8e-53
1869	gi|50121363|ref|YP_050530.1|	gi|261821438|ref|YP_003259544.1|	94.26	94.26	100.0	100.0	100.0	100.0	474.0	474.0	1.9999999999999995e-171	1.9999999999999995e-171
1870	gi|50121364|ref|YP_050531.1|	gi|261821437|ref|YP_003259543.1|	95.65	95.65	99.13793103448276	99.13793103448276	99.13793103448276	99.13793103448276	230.0	230.0	9.999999999999997e-80	1.9999999999999994e-79
1871	gi|50121365|ref|YP_050532.1|	gi|261821436|ref|YP_003259542.1|	90.76	90.76	99.7289972899729	100.0	100.0	99.7289972899729	695.0	695.0	0.0	0.0
1872	gi|50121366|ref|YP_050533.1|	gi|261821432|ref|YP_003259538.1|	99.28	99.28	100.0	100.0	100.0	100.0	848.0	848.0	0.0	0.0
1873	gi|50121367|ref|YP_050534.1|	gi|261821431|ref|YP_003259537.1|	94.74	94.74	95.87155963302752	100.0	100.0	95.87155963302752	409.0	409.0	6.999999999999998e-147	6.999999999999998e-147
1874	gi|50121368|ref|YP_050535.1|	gi|261821430|ref|YP_003259536.1|	95.27	95.27	100.0	100.0	100.0	100.0	294.0	294.0	9.999999999999997e-104	9.999999999999997e-104
1875	gi|50121369|ref|YP_050536.1|	gi|261821429|ref|YP_003259535.1|	99.18	99.18	100.0	100.0	100.0	100.0	759.0	759.0	0.0	0.0
1876	gi|50121370|ref|YP_050537.1|	gi|261821428|ref|YP_003259534.1|	96.23	96.23	100.0	100.0	100.0	100.0	414.0	414.0	9.999999999999998e-149	9.999999999999998e-149
1877	gi|50121371|ref|YP_050538.1|	gi|261821427|ref|YP_003259533.1|	98.68	98.68	100.0	100.0	100.0	100.0	938.0	938.0	0.0	0.0
1878	gi|50121372|ref|YP_050539.1|	gi|261821426|ref|YP_003259532.1|	95.63	95.63	100.0	100.0	100.0	100.0	448.0	448.0	7.999999999999998e-162	7.999999999999998e-162
1879	gi|50121373|ref|YP_050540.1|	gi|261821425|ref|YP_003259531.1|	95.24	95.24	99.79338842975207	99.38271604938272	99.38271604938272	99.79338842975207	925.0	924.0	0.0	0.0
1880	gi|50121374|ref|YP_050541.1|	gi|261821424|ref|YP_003259530.1|	96.25	96.25	100.0	100.0	100.0	100.0	743.0	743.0	0.0	0.0
1881	gi|50121375|ref|YP_050542.1|	gi|261821423|ref|YP_003259529.1|	95.85	95.85	100.0	100.0	100.0	100.0	823.0	823.0	0.0	0.0
1882	gi|50121376|ref|YP_050543.1|	gi|261821422|ref|YP_003259528.1|	94.07	94.07	96.8668407310705	100.0	100.0	96.8668407310705	719.0	719.0	0.0	0.0
1883	gi|50121377|ref|YP_050544.1|	gi|261821421|ref|YP_003259527.1|	97.55	97.55	100.0	100.0	100.0	100.0	558.0	558.0	0.0	0.0
1884	gi|50121378|ref|YP_050545.1|	gi|261821420|ref|YP_003259526.1|	99.61	99.61	100.0	100.0	100.0	100.0	508.0	508.0	0.0	0.0
1885	gi|50121379|ref|YP_050546.1|	gi|261821419|ref|YP_003259525.1|	97.12	97.12	100.0	100.0	100.0	100.0	694.0	694.0	0.0	0.0
1886	gi|50121383|ref|YP_050550.1|	gi|261821418|ref|YP_003259524.1|	90.0	90.0	100.0	100.0	100.0	100.0	398.0	398.0	9.999999999999997e-143	9.999999999999997e-143
1887	gi|50121384|ref|YP_050551.1|	gi|261821417|ref|YP_003259523.1|	86.46	86.46	100.0	100.0	100.0	100.0	508.0	508.0	0.0	0.0
1888	gi|50121385|ref|YP_050552.1|	gi|261821416|ref|YP_003259522.1|	98.96	98.96	100.0	100.0	100.0	100.0	1363.0	1363.0	0.0	0.0
1889	gi|50121386|ref|YP_050553.1|	gi|261821415|ref|YP_003259521.1|	94.05	92.86	101.20481927710843	100.0	100.0	101.20481927710843	455.0	437.0	6.999999999999998e-164	7.999999999999998e-157
1890	gi|50121387|ref|YP_050554.1|	gi|261821414|ref|YP_003259520.1|	97.62	97.62	100.0	100.0	100.0	100.0	333.0	333.0	2.999999999999999e-118	2.999999999999999e-118
1891	gi|50121388|ref|YP_050555.1|	gi|261821413|ref|YP_003259519.1|	93.44	93.44	100.23474178403755	99.53379953379954	99.53379953379954	100.23474178403755	786.0	810.0	0.0	0.0
1892	gi|50121389|ref|YP_050556.1|	gi|261821412|ref|YP_003259518.1|	96.7	96.7	100.0	100.0	100.0	100.0	1735.0	1735.0	0.0	0.0
1893	gi|50121390|ref|YP_050557.1|	gi|261821411|ref|YP_003259517.1|	96.07	96.07	100.0	100.0	100.0	100.0	962.0	962.0	0.0	0.0
1894	gi|50121391|ref|YP_050558.1|	gi|261821410|ref|YP_003259516.1|	96.83	96.83	100.0	100.0	100.0	100.0	129.0	129.0	2e-41	2e-41
1895	gi|50121392|ref|YP_050559.1|	gi|261821408|ref|YP_003259514.1|	91.34	91.34	100.0	100.0	100.0	100.0	447.0	447.0	1.9999999999999997e-161	1.9999999999999997e-161
1896	gi|50121394|ref|YP_050561.1|	gi|261821406|ref|YP_003259512.1|	92.0	92.0	100.0	100.0	100.0	100.0	140.0	140.0	2e-45	2e-45
1897	gi|50121397|ref|YP_050564.1|	gi|261821404|ref|YP_003259510.1|	100.0	100.0	100.0	100.0	100.0	100.0	142.0	142.0	2e-46	2e-46
1898	gi|50121398|ref|YP_050565.1|	gi|261821399|ref|YP_003259505.1|	90.68	90.68	100.0	100.0	100.0	100.0	209.0	229.0	4.999999999999999e-71	6.999999999999998e-79
1899	gi|50121399|ref|YP_050566.1|	gi|261821398|ref|YP_003259504.1|	97.62	97.62	100.0	100.0	100.0	100.0	339.0	339.0	9.999999999999998e-121	9.999999999999998e-121
1900	gi|50121400|ref|YP_050567.1|	gi|261821397|ref|YP_003259503.1|	96.05	96.05	100.0	100.0	100.0	100.0	155.0	155.0	3.9999999999999994e-51	3.9999999999999994e-51
1901	gi|50121401|ref|YP_050568.1|	gi|261821395|ref|YP_003259501.1|	93.56	93.56	100.0	100.0	100.0	100.0	1325.0	1325.0	0.0	0.0
1902	gi|50121402|ref|YP_050569.1|	gi|261821394|ref|YP_003259500.1|	95.15	95.15	100.0	100.0	100.0	100.0	736.0	736.0	0.0	0.0
1903	gi|50121403|ref|YP_050570.1|	gi|261821393|ref|YP_003259499.1|	98.12	98.12	100.0	100.0	100.0	100.0	420.0	420.0	2.999999999999999e-151	2.999999999999999e-151
1904	gi|50121404|ref|YP_050571.1|	gi|261821392|ref|YP_003259498.1|	98.98	98.98	100.0	100.0	100.0	100.0	1018.0	1018.0	0.0	0.0
1905	gi|50121405|ref|YP_050572.1|	gi|261821391|ref|YP_003259497.1|	98.96	98.96	100.0	93.83116883116882	93.83116883116882	100.0	585.0	585.0	0.0	0.0
1906	gi|50121406|ref|YP_050573.1|	gi|261821390|ref|YP_003259496.1|	99.79	99.79	100.0	100.0	100.0	100.0	966.0	966.0	0.0	0.0
1907	gi|50121407|ref|YP_050574.1|	gi|261821389|ref|YP_003259495.1|	98.14	98.14	99.38461538461539	100.0	100.0	99.38461538461539	660.0	660.0	0.0	0.0
1908	gi|50121408|ref|YP_050575.1|	gi|261821388|ref|YP_003259494.1|	96.83	96.83	100.22727272727273	100.0	100.0	100.22727272727273	877.0	877.0	0.0	0.0
1909	gi|50121409|ref|YP_050576.1|	gi|261821387|ref|YP_003259493.1|	95.67	94.08	96.996996996997	99.70501474926253	95.28023598820059	101.50150150150151	600.0	610.0	0.0	0.0
1910	gi|50121410|ref|YP_050577.1|	gi|261821386|ref|YP_003259492.1|	97.22	97.22	100.0	100.0	100.0	100.0	496.0	496.0	5.9999999999999976e-180	6.9999999999999984e-180
1911	gi|50121411|ref|YP_050578.1|	gi|261821385|ref|YP_003259491.1|	97.32	97.32	100.0	100.0	100.0	100.0	496.0	496.0	1.999999999999999e-179	1.999999999999999e-179
